name,stat
COL18A1,4.4738011356004925
PCYT1A,4.471805584333644
FNDC3B,4.471583737676212
MAN2A1,4.4695535715514
COL4A1,4.46909710322947
RIPK4,4.468646395846742
TBC1D1,4.468375998571188
NECTIN4,4.46617009938202
PAK6,4.457956179869392
GART,4.457610848068382
ITGAV,4.4562178084902495
LRP10,4.453906335952437
SLC16A1,4.453158666121498
SPINT2,4.448715169079344
WNT5B,4.443588494959931
ARSB,4.442271610732528
HEPHL1,4.440185055554022
CES3,4.436581861767382
MCOLN3,4.436508342847823
PROM2,4.430529452948647
CARMIL1,4.4299972747207
SQOR,4.429598259658564
MYO5C,4.429517496889007
PARD3B,4.423492743641136
PDLIM1,4.422211822267918
ANXA11,4.419097707043081
CPZ,4.414754405935748
FAM169A,4.414504732852027
SH3YL1,4.412387659217921
CPED1,4.410726974312702
DHRS13,4.404294135932502
ST14,4.403476529361779
PCYOX1,4.398279841856871
MICAL2,4.395927179944785
VAMP8,4.39171716719593
SLC41A1,4.39086841568947
LRRC8A,4.387568282405344
CLOCK,4.384082411161788
FREM2,4.383068279727504
ZSCAN1,4.376001137736325
ZNF770,4.376001137736325
PEG3,4.376001137736325
ZNF446,4.376001137736325
ZSCAN18,4.376001137736325
ZNF174,4.376001137736325
ZNF274,4.376001137736325
ZSCAN5B,4.376001137736325
ZNF18,4.376001137736325
SCAND1,4.376001137736325
ZNF202,4.376001137736325
ZSCAN29,4.376001137736325
ZSCAN5A,4.376001137736325
ZNF641,4.376001137736325
ZSCAN5C,4.376001137736325
OVOL3,4.376001137736325
ZKSCAN2,4.376001137736325
ZNF444,4.376001137736325
ZNF496,4.376001137736325
SHE,4.37339434708351
MARVELD2,4.369960604036156
MYO9B,4.369745781068063
NIBAN1,4.369498116414364
SLC44A3,4.368701196266985
HLF,4.363267724976327
EPOR,4.356153838995064
CYFIP1,4.3559824944582495
MGST1,4.344933180259478
ELMO3,4.344837300425973
ARPC1B,4.34460949937658
MRTFB,4.343606488045382
FYB2,4.34010395867019
S100Z,4.338285480093889
WNT9A,4.337794232613005
GJB3,4.335805543512398
KLF5,4.335472571357558
PTPN21,4.335227585636798
OAF,4.333415776891865
ANGPTL7,4.33323325443587
CDC42EP5,4.329170448124604
PDLIM3,4.327686175859901
ABL1,4.323878647833234
SLC25A1,4.323448971867173
RAB27A,4.321212786159319
CORO1A,4.31635985734992
GLDN,4.313163495120373
ABCD1,4.31168206760504
BICC1,4.311078843968588
RAB18,4.308698350081996
RUNX3,4.308176189706042
CAVIN3,4.307508456610817
CAVIN2,4.307508456610817
CPEB3,4.30748613566334
PYDC1,4.304986014540724
CARD18,4.304986014540724
CASP1,4.304986014540724
CASP5,4.304986014540724
CASP12,4.304986014540724
CARD16,4.304986014540724
CASP4,4.304986014540724
PLEKHG6,4.302004327381232
TRIM45,4.300471724519014
TRIM47,4.300471724519014
SH3D19,4.295149253958887
