Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Mesenchymal Cell Differentiation (GO:0048762),GO_Biological_Process_2025,1.4495827157820076,Upregulated,0.1114907162377268,25/52,28.18%
Small GTPase Binding (GO:0031267),GO_Molecular_Function_2025,1.4495820978204803,Upregulated,0.1114082013265537,43/173,18.02%
Sulfotransferase Activity (GO:0008146),GO_Molecular_Function_2025,1.449497905742162,Upregulated,0.1113896064206822,8/30,6.64%
Negative Regulation of Intracellular Signal Transduction (GO:1902532),GO_Biological_Process_2025,1.448622321254727,Upregulated,0.1120152665885454,69/237,20.99%
Miscellaneous Transport And Binding Events R-HSA-5223345,Reactome_2022,1.4485911711622237,Upregulated,0.1119542762762388,10/19,19.42%
Negative Regulation of Protein Serine/Threonine Kinase Activity (GO:0071901),GO_Biological_Process_2025,1.4484718012962714,Upregulated,0.111971257635155,13/34,18.45%
IL2 Signaling WP49,WikiPathways_2024_Human,1.4472439553292955,Upregulated,0.1128524817484963,17/29,29.92%
L-amino Acid Transmembrane Transporter Activity (GO:0015179),GO_Molecular_Function_2025,1.447120332455399,Upregulated,0.112869511529292,23/53,28.32%
Prot Transport to Vacuole Inv in Ub-dep Prot Cat Proc via Multivsiclr Bdy Sorting Pway (GO:0043328),GO_Biological_Process_2025,1.446825320617792,Upregulated,0.1130202578362304,8/15,26.85%
RHOBTB2 GTPase Cycle R-HSA-9013418,Reactome_2022,1.446555176144934,Upregulated,0.1131476336234425,9/19,22.13%
Lymphocyte Proliferation (GO:0046651),GO_Biological_Process_2025,1.4463548917852471,Upregulated,0.1132255798356262,8/18,17.93%
Acute myeloid leukemia,KEGG_2021_Human,1.4457440021278236,Upregulated,0.1136463329312126,23/54,27.65%
Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),GO_Biological_Process_2025,1.445637792459712,Upregulated,0.11365078690261,10/22,19.30%
Defense Response to Virus (GO:0051607),GO_Biological_Process_2025,1.4455648356778532,Upregulated,0.1136172712322796,43/113,27.00%
Regulation of MAP Kinase Activity (GO:0043405),GO_Biological_Process_2025,1.4452757895808916,Upregulated,0.1137652968924601,16/58,14.09%
Lipid Biosynthetic Process (GO:0008610),GO_Biological_Process_2025,1.4451578591257617,Upregulated,0.1137770848084359,36/87,26.88%
Fatty Acid Catabolic Process (GO:0009062),GO_Biological_Process_2025,1.4451326572261594,Upregulated,0.1137168124504056,27/52,34.19%
DNA Damage Response Only ATM Dependent WP710,WikiPathways_2024_Human,1.4450538418366514,Upregulated,0.1137026434781963,33/96,21.18%
Hemopoiesis (GO:0030097),GO_Biological_Process_2025,1.4443789208372697,Upregulated,0.1141801784406942,33/82,26.25%
Phospholipid Translocation (GO:0045332),GO_Biological_Process_2025,1.4437016394823796,Upregulated,0.1146332896591763,11/32,20.59%
Positive Regulation of Heart Contraction (GO:0045823),GO_Biological_Process_2025,1.4433011119182646,Upregulated,0.1148561722486505,8/18,18.16%
Initiation Of Transcription And Translation Elongation HIV1 LTR WP3414,WikiPathways_2024_Human,1.4429262043692914,Upregulated,0.1150424662869749,8/26,18.32%
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,Reactome_2022,1.4428482334231951,Upregulated,0.1150310634600193,17/50,24.45%
Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379),GO_Biological_Process_2025,1.442365734660514,Upregulated,0.1153351683579384,18/44,20.98%
Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,Reactome_2022,1.442228163876384,Upregulated,0.1153693406465565,12/27,23.46%
Positive Regulation of Amyloid-Beta Formation (GO:1902004),GO_Biological_Process_2025,1.4421267443765178,Upregulated,0.1153746896840701,6/16,17.32%
Antimicrobial Peptides R-HSA-6803157,Reactome_2022,1.4416210001008125,Upregulated,0.1156918727148568,10/23,21.70%
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome_2022,1.4415716156686669,Upregulated,0.1156446718901499,121/372,26.59%
Positive Regulation of Chemokine Production (GO:0032722),GO_Biological_Process_2025,1.4415001424286056,Upregulated,0.1156152078091517,10/30,16.44%
Negative Regulation of Cell Motility (GO:2000146),GO_Biological_Process_2025,1.440968593944297,Upregulated,0.1159241552585564,32/117,16.40%
Actin Polymerization or Depolymerization (GO:0008154),GO_Biological_Process_2025,1.4405422349535533,Upregulated,0.1162017753434846,25/42,28.95%
Adenyl Ribonucleotide Binding (GO:0032559),GO_Molecular_Function_2025,1.440465233788667,Upregulated,0.1161660898714367,80/265,22.83%
Positive Regulation of Cholesterol Metabolic Process (GO:0090205),GO_Biological_Process_2025,1.440230305172798,Upregulated,0.1162508260179805,8/16,21.60%
Embryonic Organ Development (GO:0048568),GO_Biological_Process_2025,1.4399974435074123,Upregulated,0.1163574399896694,17/56,17.14%
Heart Trabecula Morphogenesis (GO:0061384),GO_Biological_Process_2025,1.4396753820642276,Upregulated,0.1165364521327201,8/18,20.27%
Signaling By Retinoic Acid R-HSA-5362517,Reactome_2022,1.439630861185211,Upregulated,0.1164940345769833,16/34,29.22%
Aldehyde Dehydrogenase (NAD+) Activity (GO:0004029),GO_Molecular_Function_2025,1.4395417587030217,Upregulated,0.1164780241865254,9/15,20.80%
Muscle Tissue Morphogenesis (GO:0060415),GO_Biological_Process_2025,1.4389529884964312,Upregulated,0.1168181634727465,10/16,35.35%
Long-term depression,KEGG_2021_Human,1.4389398273469465,Upregulated,0.1167420191367853,20/55,16.98%
EGF EGFR Signaling WP437,WikiPathways_2024_Human,1.4385874747438108,Upregulated,0.1169558733115997,57/147,25.38%
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,Reactome_2022,1.43828792487332,Upregulated,0.1171263644797342,46/114,31.34%
"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",Reactome_2022,1.4379583260793307,Upregulated,0.1173024392134195,23/60,25.45%
Glioblastoma Signaling WP2261,WikiPathways_2024_Human,1.4379096289133797,Upregulated,0.1172582215894799,37/77,30.94%
Regulation of Integrin-Mediated Signaling Pathway (GO:2001044),GO_Biological_Process_2025,1.4378123753107777,Upregulated,0.1172584802424824,8/15,26.92%
Central carbon metabolism in cancer,KEGG_2021_Human,1.4377500935006808,Upregulated,0.1172267272474935,30/61,30.94%
RAC2 GTPase Cycle R-HSA-9013404,Reactome_2022,1.4374295393575809,Upregulated,0.1174400189725602,34/83,26.59%
Netrin UNC5B Signaling WP4747,WikiPathways_2024_Human,1.4373178270770206,Upregulated,0.1174546739213121,19/43,27.96%
Golgi Associated Vesicle Biogenesis R-HSA-432722,Reactome_2022,1.436835912218422,Upregulated,0.1177720241794227,19/53,19.72%
TAR Syndrome WP5362,WikiPathways_2024_Human,1.436771051215108,Upregulated,0.1177399898656877,13/43,21.38%
Phosphatidylinositol Bisphosphate Binding (GO:1902936),GO_Molecular_Function_2025,1.4367497678982042,Upregulated,0.1176739326316027,37/88,25.14%
Translation Factors WP107,WikiPathways_2024_Human,1.4364560547832694,Upregulated,0.1178317975720236,26/46,34.34%
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557),GO_Biological_Process_2025,1.4364290655982177,Upregulated,0.1177614266265579,85/275,23.02%
Glycerophospholipid metabolism,KEGG_2021_Human,1.4362984098486462,Upregulated,0.117776507828727,24/86,17.51%
Non-alcoholic fatty liver disease,KEGG_2021_Human,1.4360191295226952,Upregulated,0.1179223904610214,27/131,15.79%
Positive Regulation of Ossification (GO:0045778),GO_Biological_Process_2025,1.4360141326386484,Upregulated,0.1178412729949866,21/39,30.08%
Regulation of Interleukin-6 Production (GO:0032675),GO_Biological_Process_2025,1.4359892658980828,Upregulated,0.1177790380875147,24/66,22.37%
Kit Receptor Signaling WP304,WikiPathways_2024_Human,1.4358012633749715,Upregulated,0.1178452689258427,21/50,26.03%
Leucine Isoleucine And Valine Metabolism WP4686,WikiPathways_2024_Human,1.43565625839706,Upregulated,0.1178681625732761,13/24,26.30%
Purine Nucleotide Biosynthetic Process (GO:0006164),GO_Biological_Process_2025,1.4356500350318475,Upregulated,0.1177894792412142,8/18,16.29%
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078),GO_Biological_Process_2025,1.43458509199963,Upregulated,0.1185752085790654,11/49,13.46%
Cellular Response to Nitrogen Compound (GO:1901699),GO_Biological_Process_2025,1.4345173540484184,Upregulated,0.1185428721205723,56/138,29.78%
Interleukin-1 Family Signaling R-HSA-446652,Reactome_2022,1.4344238833047505,Upregulated,0.1185436384324255,53/124,31.09%
Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041),GO_Biological_Process_2025,1.4337336016821194,Upregulated,0.119002547650468,8/26,12.51%
Positive Regulation of Transport (GO:0051050),GO_Biological_Process_2025,1.4334871786859895,Upregulated,0.1191235348674125,11/41,11.49%
Positive Regulation of Protein Localization to Membrane (GO:1905477),GO_Biological_Process_2025,1.4332664338009504,Upregulated,0.1192378944545488,15/66,13.42%
Leukocyte Intrinsic Hippo Pathway Functions WP4542,WikiPathways_2024_Human,1.4332655211127725,Upregulated,0.1191536065571055,14/27,27.29%
Regulation of B Cell Differentiation (GO:0045577),GO_Biological_Process_2025,1.4330360571417124,Upregulated,0.1192563237421211,4/15,5.62%
SARS CoV 2 Mt Chronic Ox Stress And Endothelial Dysfunction WP5183,WikiPathways_2024_Human,1.4329789297172273,Upregulated,0.1192229453062345,7/20,23.73%
Copper Ion Binding (GO:0005507),GO_Molecular_Function_2025,1.432727419324893,Upregulated,0.1193347604224569,19/33,34.06%
Cellular Response to Calcium Ion (GO:0071277),GO_Biological_Process_2025,1.432708072205706,Upregulated,0.1192642200964664,28/52,28.18%
Inorganic Cation Import Across Plasma Membrane (GO:0098659),GO_Biological_Process_2025,1.432631083185801,Upregulated,0.1192359055866843,23/76,19.36%
Regulation of Cell Morphogenesis (GO:0022604),GO_Biological_Process_2025,1.4323270260845542,Upregulated,0.1193917063126508,13/24,25.64%
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),GO_Biological_Process_2025,1.4314958408849583,Upregulated,0.1200021510192771,41/90,29.84%
Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,Reactome_2022,1.4314695426302848,Upregulated,0.1199441593942917,9/19,20.29%
Acyl Chain Remodelling Of PC R-HSA-1482788,Reactome_2022,1.4307386802226,Upregulated,0.1204572256669977,12/21,31.40%
Clathrin-mediated Endocytosis R-HSA-8856828,Reactome_2022,1.4303560636098924,Upregulated,0.1206736042968507,30/121,11.87%
G Protein-Coupled Receptor Binding (GO:0001664),GO_Molecular_Function_2025,1.43034300018087,Upregulated,0.1205953519828804,41/117,23.36%
TNF signaling pathway,KEGG_2021_Human,1.4298305796535589,Upregulated,0.1209335153739393,39/88,31.14%
Positive Regulation of ERBB Signaling Pathway (GO:1901186),GO_Biological_Process_2025,1.4294153523648685,Upregulated,0.1212051753601233,10/24,19.30%
Ion Homeostasis R-HSA-5578775,Reactome_2022,1.4292308452516485,Upregulated,0.121273558703711,18/37,26.49%
Transcriptional Regulation By RUNX3 R-HSA-8878159,Reactome_2022,1.4289808501645846,Upregulated,0.1213999746410857,25/85,26.21%
Platelet Sensitization By LDL R-HSA-432142,Reactome_2022,1.4289561752466178,Upregulated,0.121335652094234,7/15,17.03%
Acylglycerol Biosynthetic Process (GO:0046463),GO_Biological_Process_2025,1.4288986610527734,Upregulated,0.1212954893058915,11/19,27.55%
Positive Regulation of Response to Wounding (GO:1903036),GO_Biological_Process_2025,1.4288350084551165,Upregulated,0.1212518465692163,9/26,13.56%
Golgi-associated Vesicle (GO:0005798),GO_Cellular_Component_2025,1.4288279279819531,Upregulated,0.1211722143595924,16/44,24.40%
RIPK1-mediated Regulated Necrosis R-HSA-5213460,Reactome_2022,1.4285205320938124,Upregulated,0.1213349863717677,18/26,40.34%
Regulation of Mitotic Spindle Organization (GO:0060236),GO_Biological_Process_2025,1.4285203294850537,Upregulated,0.1212490550783033,13/33,21.46%
Vitamin A And Carotenoid Metabolism WP716,WikiPathways_2024_Human,1.4283300920272914,Upregulated,0.121309966311472,17/36,23.97%
Triglyceride Metabolic Process (GO:0006641),GO_Biological_Process_2025,1.4281491658369498,Upregulated,0.1213602180391253,22/38,33.06%
Activation of Protein Kinase Activity (GO:0032147),GO_Biological_Process_2025,1.4278141941885485,Upregulated,0.1215688869198061,10/37,12.21%
Negative Regulation of Endothelial Cell Apoptotic Process (GO:2000352),GO_Biological_Process_2025,1.4274205226581524,Upregulated,0.121807528532214,12/22,31.14%
Sprouting Angiogenesis (GO:0002040),GO_Biological_Process_2025,1.4271474955040078,Upregulated,0.121940323661523,19/54,18.21%
Hepaticobiliary System Development (GO:0061008),GO_Biological_Process_2025,1.4256783471854235,Upregulated,0.1230872185886741,7/21,7.85%
Regulation of Systemic Arterial Blood Pressure (GO:0003073),GO_Biological_Process_2025,1.425567777804726,Upregulated,0.1230910867768854,8/16,20.61%
Phenylalanine metabolism,KEGG_2021_Human,1.425131229317094,Upregulated,0.1233321956576217,11/16,27.33%
Positive Regulation of Phosphorylation (GO:0042327),GO_Biological_Process_2025,1.4250595217234394,Upregulated,0.1233106349665624,21/76,16.25%
Regulation of Spindle Assembly (GO:0090169),GO_Biological_Process_2025,1.4249235810852685,Upregulated,0.1233304591419988,11/24,21.46%
Mononuclear Cell Differentiation (GO:1903131),GO_Biological_Process_2025,1.4246856283709215,Upregulated,0.1234322059840858,16/30,32.93%
Intermediate Filament Cytoskeleton (GO:0045111),GO_Cellular_Component_2025,1.4246019952160016,Upregulated,0.123409920543863,12/50,10.75%
Negative Regulation of Actin Filament Bundle Assembly (GO:0032232),GO_Biological_Process_2025,1.423842675730787,Upregulated,0.1239717061385384,12/27,16.40%
snoRNA Binding (GO:0030515),GO_Molecular_Function_2025,1.4237640045674986,Upregulated,0.1239553642479127,18/30,38.07%
Positive Regulation of Myeloid Leukocyte Differentiation (GO:0002763),GO_Biological_Process_2025,1.4235461434973908,Upregulated,0.1240626741863734,8/31,8.53%
Neural Crest Cell Migration In Cancer WP4565,WikiPathways_2024_Human,1.4232340993623147,Upregulated,0.124272436799752,11/37,16.03%
Platelet Calcium Homeostasis R-HSA-418360,Reactome_2022,1.423074136408712,Upregulated,0.1243228778988671,9/22,23.05%
Phospholipid Biosynthetic Process (GO:0008654),GO_Biological_Process_2025,1.423023961462775,Upregulated,0.1242861230527816,11/26,28.67%
N Glycan Biosynthesis WP5153,WikiPathways_2024_Human,1.422873276916329,Upregulated,0.1243295189289712,26/56,34.02%
Signal Amplification R-HSA-392518,Reactome_2022,1.422447862541101,Upregulated,0.1246129844489443,9/32,8.60%
Calcium Ion Transmembrane Transport (GO:0070588),GO_Biological_Process_2025,1.4221998157173028,Upregulated,0.1247214727990133,38/77,31.04%
Regulation of Type I Interferon-Mediated Signaling Pathway (GO:0060338),GO_Biological_Process_2025,1.4217011373519075,Upregulated,0.125042497883591,14/26,33.70%
Synthesis Of Bile Acids And Bile Salts R-HSA-192105,Reactome_2022,1.4214155119428633,Upregulated,0.1252137420067726,15/29,26.32%
Non-Canonical Wnt Signaling Pathway (GO:0035567),GO_Biological_Process_2025,1.4209102426988844,Upregulated,0.1255943630850496,12/40,14.13%
Vesicle Organization (GO:0016050),GO_Biological_Process_2025,1.4208932738044715,Upregulated,0.1255256901065623,29/55,31.41%
Response to Molecule of Bacterial Origin (GO:0002237),GO_Biological_Process_2025,1.4204519171992822,Upregulated,0.1257911991598635,21/45,31.14%
Bile Acid And Bile Salt Metabolism R-HSA-194068,Reactome_2022,1.4204388750573742,Upregulated,0.1257155584012004,16/33,26.32%
Regulation of Epithelial to Mesenchymal Transition (GO:0010717),GO_Biological_Process_2025,1.419803600151016,Upregulated,0.1261889078675619,38/81,27.48%
Carboxylic Acid Catabolic Process (GO:0046395),GO_Biological_Process_2025,1.419783505919901,Upregulated,0.1261234713359233,16/23,35.63%
Regulation Of Actin Cytoskeleton WP51,WikiPathways_2024_Human,1.4197808301339028,Upregulated,0.1260387718816141,54/134,26.59%
Negative Regulation of T Cell Activation (GO:0050868),GO_Biological_Process_2025,1.4196990262727651,Upregulated,0.1260315508951673,9/23,17.03%
Cellular Defense Response (GO:0006968),GO_Biological_Process_2025,1.4183883626834537,Upregulated,0.1270265764298917,8/29,17.00%
Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),GO_Biological_Process_2025,1.418092494430692,Upregulated,0.1272007805507659,12/16,31.56%
Photodynamic Therapy Induced NFE2L2 NRF2 Survival Signaling WP3612,WikiPathways_2024_Human,1.417854410414817,Upregulated,0.1273120182589203,7/19,14.61%
Regulation of Cell Junction Assembly (GO:1901888),GO_Biological_Process_2025,1.4176849810939498,Upregulated,0.1273562872128931,6/21,5.99%
Negative Regulation of ERBB Signaling Pathway (GO:1901185),GO_Biological_Process_2025,1.4169574439951311,Upregulated,0.1279064240262518,10/18,26.93%
Regulation of Cholesterol Metabolic Process (GO:0090181),GO_Biological_Process_2025,1.4166741225369122,Upregulated,0.1280733492685343,11/20,27.09%
Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491),GO_Biological_Process_2025,1.4166678777340502,Upregulated,0.127993958882295,13/36,27.65%
Signaling By EGFR R-HSA-177929,Reactome_2022,1.415945230224294,Upregulated,0.1285383973018271,21/44,26.59%
Positive Regulation of Hydrolase Activity (GO:0051345),GO_Biological_Process_2025,1.4158647019454618,Upregulated,0.1285192029304803,30/81,21.67%
Phosphate Ion Transport (GO:0006817),GO_Biological_Process_2025,1.4156780559562616,Upregulated,0.1285905830326847,8/16,24.55%
"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",Reactome_2022,1.4155680861631097,Upregulated,0.1285919441219137,9/19,20.29%
Intracellular Monoatomic Cation Homeostasis (GO:0030003),GO_Biological_Process_2025,1.4147925636716052,Upregulated,0.1291680411492134,60/171,28.61%
Gland Development (GO:0048732),GO_Biological_Process_2025,1.4147100548856084,Upregulated,0.1291484670619587,29/69,24.59%
