Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,Reactome_2022,0.8887018024111543,Upregulated,0.7877893470206475,5/17,18.03%
Metabolism Of Polyamines R-HSA-351202,Reactome_2022,0.8868238552295268,Upregulated,0.7913999769907837,29/54,39.07%
Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573),GO_Biological_Process_2025,0.8859813587664951,Upregulated,0.7928576944721937,24/24,71.75%
Regulation of Cation Channel Activity (GO:2001257),GO_Biological_Process_2025,0.8859714935102458,Upregulated,0.7925776405046602,10/20,27.00%
Positive Regulation of RNA Biosynthetic Process (GO:1902680),GO_Biological_Process_2025,0.8859685287197474,Upregulated,0.7922879733022022,86/475,17.07%
N-glycan Trimming In ER And Calnexin/Calreticulin Cycle R-HSA-532668,Reactome_2022,0.884765093205177,Upregulated,0.7945451298990703,19/33,38.90%
Defense Response to Fungus (GO:0050832),GO_Biological_Process_2025,0.883739459221375,Upregulated,0.7964057054301109,8/23,21.86%
"Oxidoreductase Activity, Acting on the CH-OH Group of Donors, NAD or NADP as Acceptor (GO:0016616)",GO_Molecular_Function_2025,0.8829416853316623,Upregulated,0.7977720251072064,10/61,10.78%
Negative Regulation of Binding (GO:0051100),GO_Biological_Process_2025,0.8826999565676438,Upregulated,0.7979844681215021,13/53,20.58%
Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368,Reactome_2022,0.8822706047419874,Upregulated,0.7985523595005923,5/19,13.32%
Signaling By EGFR In Cancer R-HSA-1643713,Reactome_2022,0.881990722596433,Upregulated,0.7988582154463554,5/20,17.37%
Response to Amino Acid (GO:0043200),GO_Biological_Process_2025,0.8819064182257692,Upregulated,0.7987316300235533,9/29,20.91%
Phosphate Ion Transport (GO:0006817),GO_Biological_Process_2025,0.8817336226816272,Upregulated,0.7987848152934985,5/16,18.64%
Antigen processing and presentation,KEGG_2021_Human,0.8796829436295739,Upregulated,0.8027614968907153,17/38,31.24%
Platelet Sensitization By LDL R-HSA-432142,Reactome_2022,0.8791397273611063,Upregulated,0.803618255109502,6/15,21.43%
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,Reactome_2022,0.8789111683798311,Upregulated,0.8037673852772246,33/69,39.07%
Pore Complex Assembly (GO:0046931),GO_Biological_Process_2025,0.8786844557291886,Upregulated,0.8039092579989078,4/18,20.96%
Positive Regulation of Chemotaxis (GO:0050921),GO_Biological_Process_2025,0.8785281078507918,Upregulated,0.8039295842001081,14/37,23.49%
Regulation of Myelination (GO:0031641),GO_Biological_Process_2025,0.8784298512502166,Upregulated,0.8038472916133684,3/25,1.97%
Regulation of Neutrophil Chemotaxis (GO:0090022),GO_Biological_Process_2025,0.8782708559819614,Upregulated,0.8038924217902982,5/21,14.69%
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,Reactome_2022,0.8776573549403237,Upregulated,0.8048666480296485,5/15,22.85%
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,Reactome_2022,0.8776236507595083,Upregulated,0.8046279247361696,33/70,39.07%
Phospholipid Metabolic Process (GO:0006644),GO_Biological_Process_2025,0.8770661246650227,Upregulated,0.8054705556549362,15/57,21.29%
FRS-mediated FGFR3 Signaling R-HSA-5654706,Reactome_2022,0.8768912720661445,Upregulated,0.8055105133664701,7/16,27.69%
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,Reactome_2022,0.8768899380585566,Upregulated,0.8052144420719195,14/31,28.45%
Water-Soluble Vitamin Metabolic Process (GO:0006767),GO_Biological_Process_2025,0.8760972011077237,Upregulated,0.8065357362724616,9/40,21.42%
Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,Reactome_2022,0.876067797226936,Upregulated,0.8062972110756084,8/20,25.80%
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050),GO_Biological_Process_2025,0.8751623488086681,Upregulated,0.8078373758305144,6/24,18.94%
Late SARS-CoV-2 Infection Events R-HSA-9772573,Reactome_2022,0.8742138047052941,Upregulated,0.8095126942242704,18/56,24.96%
Receptor Clustering (GO:0043113),GO_Biological_Process_2025,0.8734717527105982,Upregulated,0.8107331135154279,3/21,4.45%
Embryonic Heart Tube Morphogenesis (GO:0003143),GO_Biological_Process_2025,0.8730368009437908,Upregulated,0.8112970909872957,11/39,17.78%
Lipid Phosphatase Activity (GO:0042577),GO_Molecular_Function_2025,0.8721490581104241,Upregulated,0.8128383539741455,5/18,14.73%
Granulocyte Chemotaxis (GO:0071621),GO_Biological_Process_2025,0.8719041207081588,Upregulated,0.8130373407514224,5/42,7.58%
Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,Reactome_2022,0.870917520911513,Upregulated,0.814754347522196,7/17,21.67%
Regulation of Protein Modification Process (GO:0031399),GO_Biological_Process_2025,0.8708011690777869,Upregulated,0.8146946861467462,9/29,24.36%
Cellular Response to Unfolded Protein (GO:0034620),GO_Biological_Process_2025,0.869749621457814,Upregulated,0.8164830084405972,16/50,27.60%
Negative Regulation Of FGFR2 Signaling R-HSA-5654727,Reactome_2022,0.869070699989345,Upregulated,0.817578219525022,15/29,30.80%
Ear Morphogenesis (GO:0042471),GO_Biological_Process_2025,0.8689801401978358,Upregulated,0.817461227102765,5/19,15.07%
Stress-Activated Protein Kinase Signaling Cascade (GO:0031098),GO_Biological_Process_2025,0.8688822634449433,Upregulated,0.8173473056745829,6/16,27.80%
Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),GO_Biological_Process_2025,0.8688701489658734,Upregulated,0.8170678921129259,9/18,38.05%
Cytoplasmic Stress Granule (GO:0010494),GO_Cellular_Component_2025,0.8687065770999048,Upregulated,0.8171036857928035,14/66,20.50%
Positive Regulation of Microtubule Polymerization (GO:0031116),GO_Biological_Process_2025,0.8681751964479251,Upregulated,0.8178754253532525,9/22,27.34%
Cellular Response to Fatty Acid (GO:0071398),GO_Biological_Process_2025,0.8681513407453574,Upregulated,0.8176207117479684,7/17,28.52%
Positive Regulation of Cell Cycle Process (GO:0090068),GO_Biological_Process_2025,0.8680648819881643,Upregulated,0.8174834824590699,38/98,34.23%
Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,Reactome_2022,0.8677508226390838,Upregulated,0.8178157386129706,7/26,18.03%
Cellular Response to Metal Ion (GO:0071248),GO_Biological_Process_2025,0.867452381704109,Upregulated,0.8181161216266646,19/93,14.59%
Differentiation Of White And Brown Adipocyte WP2895,WikiPathways_2024_Human,0.8671656651649949,Upregulated,0.8184237222627061,9/20,26.28%
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,Reactome_2022,0.8669917906054081,Upregulated,0.818474540279311,31/64,39.07%
Rheumatoid arthritis,KEGG_2021_Human,0.8669639273636219,Upregulated,0.8182309478440946,18/53,23.03%
Long-Chain Fatty Acid Transport (GO:0015909),GO_Biological_Process_2025,0.8666860792211308,Upregulated,0.8185039840476647,6/21,21.62%
DNA Damage Response WP707,WikiPathways_2024_Human,0.8661026102982321,Upregulated,0.8193907589082812,17/56,26.52%
Prion Disease Pathway WP3995,WikiPathways_2024_Human,0.8658274615136217,Upregulated,0.8196486876215137,12/31,27.60%
Phosphatidylinositol Metabolic Process (GO:0046488),GO_Biological_Process_2025,0.8657159984612253,Upregulated,0.8195724040610384,13/64,15.34%
Regulation of Amyloid-Beta Formation (GO:1902003),GO_Biological_Process_2025,0.8654485857554799,Upregulated,0.8198118972651602,9/30,20.10%
Positive Regulation of Myoblast Differentiation (GO:0045663),GO_Biological_Process_2025,0.8650220911918624,Upregulated,0.8203701567194426,6/38,8.85%
RAB Geranylgeranylation R-HSA-8873719,Reactome_2022,0.8647219840380539,Upregulated,0.8206614531994411,22/53,29.62%
MAP Kinase Activation R-HSA-450294,Reactome_2022,0.8646527713381043,Upregulated,0.8205044914891383,18/53,28.19%
Potassium Ion Import Across Plasma Membrane (GO:1990573),GO_Biological_Process_2025,0.8645686782751908,Upregulated,0.8203709837048714,13/35,24.86%
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),GO_Biological_Process_2025,0.8645388677825667,Upregulated,0.8201375879194356,3/17,9.92%
Extra-nuclear Estrogen Signaling R-HSA-9009391,Reactome_2022,0.8643841252769988,Upregulated,0.8201401698215485,19/66,21.09%
Cellular Response to Ketone (GO:1901655),GO_Biological_Process_2025,0.8642680036398827,Upregulated,0.8200657800709565,6/37,12.67%
Signaling By NODAL R-HSA-1181150,Reactome_2022,0.8634250550112876,Upregulated,0.8214888454890553,9/16,31.73%
Protein Import Into Nucleus (GO:0006606),GO_Biological_Process_2025,0.8632901500010525,Upregulated,0.8214532121095599,28/70,33.95%
Wnt Signaling And Pluripotency WP399,WikiPathways_2024_Human,0.8629427603590453,Upregulated,0.8218537801880862,22/95,17.78%
Positive Regulation of BMP Signaling Pathway (GO:0030513),GO_Biological_Process_2025,0.8628248350722749,Upregulated,0.8217984554876389,9/20,27.47%
Phosphate-Containing Compound Metabolic Process (GO:0006796),GO_Biological_Process_2025,0.8627965847488107,Upregulated,0.8215533154203214,37/119,25.15%
Negative Regulation of Protein Localization to Nucleus (GO:1900181),GO_Biological_Process_2025,0.8612616843877965,Upregulated,0.8243597064133895,2/21,1.15%
Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,Reactome_2022,0.8608473531880266,Upregulated,0.8249033115965335,12/27,37.39%
Lipoprotein Particle Binding (GO:0071813),GO_Molecular_Function_2025,0.8606492725170033,Upregulated,0.8249864208647942,3/20,7.31%
Neutrophil Chemotaxis (GO:0030593),GO_Biological_Process_2025,0.859964862543456,Upregulated,0.8260708406659156,6/30,15.40%
RNA-templated DNA Biosynthetic Process (GO:0006278),GO_Biological_Process_2025,0.8594437745551269,Upregulated,0.8265183405949393,6/20,28.63%
Telomere Maintenance via Telomerase (GO:0007004),GO_Biological_Process_2025,0.8594437745551269,Upregulated,0.8265183405949393,6/20,28.63%
Positive Regulation of Transcription by RNA Polymerase I (GO:0045943),GO_Biological_Process_2025,0.8579096325033301,Upregulated,0.8293204525915808,4/32,10.49%
Regulation of Cold-Induced Thermogenesis (GO:0120161),GO_Biological_Process_2025,0.8577957714005794,Upregulated,0.8292379081544259,20/120,13.93%
PTEN Regulation R-HSA-6807070,Reactome_2022,0.8576911525821902,Upregulated,0.8291510060947068,38/121,29.44%
Glycosaminoglycan biosynthesis,KEGG_2021_Human,0.8566860442245569,Upregulated,0.8308729948382435,8/47,13.44%
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,Reactome_2022,0.8564061926516845,Upregulated,0.831126223801548,6/46,11.40%
Regulation of Calcium Ion Transport (GO:0051924),GO_Biological_Process_2025,0.854490416631869,Upregulated,0.834571368638659,14/49,20.51%
Transport To Golgi And Subsequent Modification R-HSA-948021,Reactome_2022,0.8544178921695105,Upregulated,0.8344186837854278,39/138,26.90%
Hedgehog Signaling WP4249,WikiPathways_2024_Human,0.8541466275532207,Upregulated,0.8346471927148479,16/39,27.30%
RHO GTPases Activate Formins R-HSA-5663220,Reactome_2022,0.853950392690153,Upregulated,0.8347469621031365,35/97,31.47%
Regulation of Erythrocyte Differentiation (GO:0045646),GO_Biological_Process_2025,0.8536826472963417,Upregulated,0.8349524176414169,11/31,23.14%
Peptide Hormone Processing (GO:0016486),GO_Biological_Process_2025,0.8525578136636083,Upregulated,0.8368984378053406,5/23,12.20%
Heart Looping (GO:0001947),GO_Biological_Process_2025,0.8524315719551255,Upregulated,0.8368504990416005,10/35,17.78%
Golgi to Plasma Membrane Protein Transport (GO:0043001),GO_Biological_Process_2025,0.8507503823199667,Upregulated,0.8398420442443998,7/25,19.60%
Cytoplasmic Microtubule Organization (GO:0031122),GO_Biological_Process_2025,0.8486108844292881,Upregulated,0.8437085228774034,12/52,19.63%
Negative Regulation of Neurogenesis (GO:0050768),GO_Biological_Process_2025,0.848357522468043,Upregulated,0.8438916546580743,6/25,13.57%
Positive Regulation of Interleukin-12 Production (GO:0032735),GO_Biological_Process_2025,0.8481476412459291,Upregulated,0.843981949722379,6/23,15.59%
Triglyceride Biosynthetic Process (GO:0019432),GO_Biological_Process_2025,0.8474420792532472,Upregulated,0.8450497929104178,4/17,14.85%
Endometrial Cancer WP4155,WikiPathways_2024_Human,0.8470709320682693,Upregulated,0.8454746308395159,12/57,16.38%
Orc1 Removal From Chromatin R-HSA-68949,Reactome_2022,0.8468535845172048,Upregulated,0.8455745017672431,31/66,39.07%
Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,Reactome_2022,0.8467724697345201,Upregulated,0.8454368401873333,9/23,24.29%
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239),GO_Biological_Process_2025,0.8464670314134997,Upregulated,0.8456924633451737,9/20,31.24%
Synthesis Of PIPs At Golgi Membrane R-HSA-1660514,Reactome_2022,0.8460784788296605,Upregulated,0.8461102368537173,4/17,13.95%
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042),GO_Biological_Process_2025,0.8447730356651754,Upregulated,0.8483467432281565,8/18,23.00%
Nucleic Acid Catabolic Process (GO:0141188),GO_Biological_Process_2025,0.8447580492639413,Upregulated,0.8480705378053258,11/33,28.84%
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,Reactome_2022,0.8447083286011647,Upregulated,0.8478719598132995,18/64,28.72%
Nuclear Migration (GO:0007097),GO_Biological_Process_2025,0.8436380841978182,Upregulated,0.849623844504348,4/18,9.14%
Establishment of Protein Localization to Membrane (GO:0090150),GO_Biological_Process_2025,0.8433202252038773,Upregulated,0.8499427256684645,21/61,28.79%
Virus Receptor Activity (GO:0001618),GO_Molecular_Function_2025,0.8430782641075278,Upregulated,0.8500935555513871,8/21,24.42%
Cellular Response to Heat (GO:0034605),GO_Biological_Process_2025,0.8426811947818678,Upregulated,0.8505393150744408,4/29,7.42%
Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516,Reactome_2022,0.8422187871108662,Upregulated,0.8511550036709923,4/15,22.55%
Regulation of Cellular Component Size (GO:0032535),GO_Biological_Process_2025,0.8410093149244381,Upregulated,0.8532246956846318,9/40,20.46%
Prion disease,KEGG_2021_Human,0.8408695937796039,Upregulated,0.8531784930982947,43/219,20.17%
Negative Regulation of NF-kappaB Transcription Factor Activity (GO:0032088),GO_Biological_Process_2025,0.8405634707911227,Upregulated,0.8534801051840611,11/46,24.73%
Cellular Response to UV (GO:0034644),GO_Biological_Process_2025,0.8404985351396733,Upregulated,0.8533057025752783,13/69,16.93%
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,Reactome_2022,0.839816562310485,Upregulated,0.8542795497512955,10/74,15.02%
Glycerophospholipid Biosynthetic Pathway WP2533,WikiPathways_2024_Human,0.8390145821790088,Upregulated,0.8555175227011284,9/28,27.03%
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,Reactome_2022,0.8381597367360796,Upregulated,0.8568567870033987,14/38,28.99%
Regulation of Megakaryocyte Differentiation (GO:0045652),GO_Biological_Process_2025,0.8372833124324425,Upregulated,0.8582038103762264,5/15,23.92%
Positive Regulation of Epithelial Cell Differentiation (GO:0030858),GO_Biological_Process_2025,0.8372720962654966,Upregulated,0.8579142817651941,4/17,17.07%
Regulation of Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0061178),GO_Biological_Process_2025,0.8364831926921739,Upregulated,0.8591084785581378,2/22,2.34%
L-amino Acid Transmembrane Transporter Activity (GO:0015179),GO_Molecular_Function_2025,0.8358771986691723,Upregulated,0.8599488627721402,14/53,21.14%
4 Hydroxytamoxifen DEX And Retinoic Acids Regulation Of P27 WP3879,WikiPathways_2024_Human,0.8344036273746773,Upregulated,0.8624199171037316,10/24,27.80%
ERAD Pathway (GO:0036503),GO_Biological_Process_2025,0.8338781557899306,Upregulated,0.8630995733380473,36/80,35.17%
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome_2022,0.8334045422364992,Upregulated,0.8636862450254926,57/325,19.76%
Resolution Of D-Loop Structures R-HSA-5693537,Reactome_2022,0.8332730441502956,Upregulated,0.863639761280028,12/28,37.39%
Signaling By Nuclear Receptors R-HSA-9006931,Reactome_2022,0.8319974182882113,Upregulated,0.8657275213555116,41/212,18.19%
Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,Reactome_2022,0.8314696561436627,Upregulated,0.8664162454617574,31/31,75.52%
Progesterone-mediated oocyte maturation,KEGG_2021_Human,0.8311818336284084,Upregulated,0.8666336052206438,24/83,26.11%
Protein Localization to Organelle (GO:0033365),GO_Biological_Process_2025,0.8306358053536993,Upregulated,0.8673479413383809,29/132,20.69%
Phosphatase Activator Activity (GO:0019211),GO_Molecular_Function_2025,0.8304932861093091,Upregulated,0.867304932456571,3/19,6.33%
Establishment of Protein Localization to Extracellular Region (GO:0035592),GO_Biological_Process_2025,0.829830743010678,Upregulated,0.8682019569464782,13/31,30.82%
Systemic lupus erythematosus,KEGG_2021_Human,0.8280234070942013,Upregulated,0.8712485734647305,11/39,22.64%
DAP12 Signaling R-HSA-2424491,Reactome_2022,0.8266941317315419,Upregulated,0.873395256560733,6/23,16.41%
Regulation of Steroid Metabolic Process (GO:0019218),GO_Biological_Process_2025,0.8266892140357915,Upregulated,0.8730881066896138,8/19,23.24%
Cellular Response to cAMP (GO:0071320),GO_Biological_Process_2025,0.82643736488444,Upregulated,0.8732346075720046,8/31,21.08%
SARS-CoV Infections R-HSA-9679506,Reactome_2022,0.8263198682476462,Upregulated,0.8731354079287573,44/311,14.90%
Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000047),GO_Biological_Process_2025,0.8262465068972435,Upregulated,0.8729694867534148,5/20,14.48%
Protein Serine/Threonine Kinase Activator Activity (GO:0043539),GO_Molecular_Function_2025,0.8253011020869504,Upregulated,0.8743783415686799,17/58,26.64%
Sensory Perception of Mechanical Stimulus (GO:0050954),GO_Biological_Process_2025,0.8252417563903915,Upregulated,0.8741727692447386,14/75,17.49%
