name,stat
IFITM5,6.218566975096247
SEMA3C,6.217279416671574
PLA2R1,6.20928539868426
SCARF2,6.205916283886586
COL18A1,6.203711200569444
VIT,6.199251712708267
S100Z,6.197998256274874
MYADM,6.197242488441315
GLIPR1L2,6.18392209863805
GLIPR1L1,6.18392209863805
ZBTB7B,6.181008575278824
HEPHL1,6.178936565473849
RIPK4,6.170030197227362
NELL1,6.1692563291073474
ZFP36L1,6.168998340168658
DNAJB1,6.168018452459539
DNAJB8,6.168018452459539
DNAJB7,6.168018452459539
SLC43A2,6.164363275642375
PKN2,6.160542982256238
FKBP10,6.159556840864863
B4GALNT2,6.153627040434142
NFATC2,6.144119555114918
TNNI2,6.143985506518299
C5orf15,6.142126334784078
MXRA8,6.140948861497004
HPGD,6.13488355902706
RELA,6.132267570021687
GSN,6.132189301578466
SCAMP2,6.114133353381436
MCTP2,6.113311891555579
GFPT2,6.112857068497164
MRC2,6.110307231340258
HLF,6.106497505862629
OGN,6.101418719085786
GALNT12,6.101132931057296
ITGAV,6.087220804436987
RARG,6.085554236096663
CC2D1A,6.085103263817555
MGST1,6.084719292917944
MOB2,6.083815534365306
PRKCD,6.07963404206732
CSAD,6.0707611202327465
ATF7,6.066153821463002
PTK6,6.057299561391623
TPM3,6.04711584428405
PAK6,6.043914587077376
ADGRA2,6.039974337818915
PDGFC,6.03797517739761
ACTN1,6.035594323302156
SEPTIN9,6.032946734221802
ALOX12,6.029825744406633
RFFL,6.028844015304986
EFEMP1,6.028011423487545
RIPK1,6.0271859685444085
SEMA3D,6.021205977118881
CACNA1S,6.020053446630531
ABI3,6.008397945810647
FYB2,6.006258947445753
GALNT3,6.006007626257098
GALNT4,6.001687022643133
AHCYL2,5.999746260342454
CDH15,5.998335650847415
RASEF,5.994294833380434
EZR,5.993713294787437
MYH7,5.992467782729015
ESYT3,5.991644026251372
SEMA3B,5.989231005211629
SGCD,5.979936617588322
RFLNA,5.978391589770677
FAM169A,5.978097249897119
ARHGEF10,5.977643946715147
ITPKB,5.975513223561881
ANXA5,5.971311093106083
SLC8B1,5.971024753132007
MARVELD2,5.970795897898086
TRIM47,5.966852025953847
TRIM45,5.966852025953847
ANXA3,5.964870530977422
UGT2B10,5.964323452816381
UGT2B17,5.964323452816381
UGT2A1,5.964323452816381
UGT2A3,5.964323452816381
UGT2B28,5.964323452816381
UGT2B11,5.964323452816381
