ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Database,Pathway,Direction
-0.1958555291516798,-0.6201511638908721,0.9668141592920354,0.9951378050651146,1.0,7/19,26.95%,CSTF1;CPSF2;CPSF6;CSTF2;CPSF1;CPSF7;WDR33,Reactome_2022,Processing Of Intronless Pre-mRNAs R-HSA-77595,Downregulated
-0.2125576103419045,-0.6207782951659004,0.9576837416481069,0.995254735568906,1.0,7/15,35.47%,RIPK3;BAX;CYCS;CASP3;PPP2CB;TRADD;TNFRSF1A,WikiPathways_2024_Human,Pro Survival Signaling Of Neuroprotectin D1 WP5182,Downregulated
-0.178825340211,-0.6233561904393581,0.9706546275395034,0.9945579984960659,1.0,13/30,34.73%,STAM;PLAA;CHMP2A;CHMP4C;STAM2;CHMP4B;CHMP2B;RNF115;CHMP7;TSG101;VPS37C;UBAP1L;RNF126,GO_Biological_Process_2025,Ub-dep Prot Cat Proc via Multivsiclr Bdy Sorting Pway (GO:0043162),Downregulated
-0.21721241495070598,-0.6238707891866058,0.9380530973451328,0.9947365451922016,1.0,8/15,30.72%,NHERF4;RAD23A;LCOR;SUMO1;PRKN;VCP;MARCHF6;CLTC,GO_Molecular_Function_2025,Ubiquitin-Specific Protease Binding (GO:1990381),Downregulated
-0.16273979145207668,-0.6242751390417681,0.9880382775119617,0.994973092520453,1.0,10/42,25.30%,BMPR2;WNT7A;SETD6;OSR1;METTL5;HMGA2;SETD2;MEOX1;SMAD5;PUM1,GO_Biological_Process_2025,Stem Cell Differentiation (GO:0048863),Downregulated
-0.17761784199993982,-0.6254253832350118,0.9789227166276346,0.994868923426166,1.0,16/31,39.85%,DGCR8;TARBP2;AGO3;PUS10;SRRT;DICER1;PUM1;ZC3H7B;AGO2;DROSHA;PUM2;TUT7;SMAD2;DDX5;BCDIN3D;SPOUT1,GO_Biological_Process_2025,miRNA Processing (GO:0035196),Downregulated
-0.16864429594442185,-0.628561762176819,0.9734939759036144,0.9939098539697058,1.0,18/39,38.07%,MTIF2;RNF14;ASCC3;GIGYF2;KLHDC10;GFM2;MRPL58;EIF4E2;MRRF;TCF25;SKIC3;RACK1;PELO;PTRH1;UFSP2;RCHY1;LTN1;USP32,GO_Biological_Process_2025,Ribosome Disassembly (GO:0032790),Downregulated
-0.18691109206644596,-0.6288013178126511,0.9711538461538461,0.9941978995019356,1.0,5/28,17.02%,CAMK2G;AP2M1;NSF;AP2A2;DLG1,Reactome_2022,"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",Downregulated
-0.20291436629961085,-0.6289243079701984,0.909297052154195,0.9945470736365093,1.0,9/20,34.91%,SSRP1;ATAD2B;ARID2;GRWD1;H2AC25;SUPT16H;RPL23;NFE2;SMARCB1,GO_Biological_Process_2025,protein-DNA Complex Disassembly (GO:0032986),Downregulated
-0.20891256044395978,-0.6289420048150841,0.9466950959488273,0.9949382893599072,1.0,6/17,24.73%,PEX12;TRIM37;PEX2;PEX26;PEX19;PEX5,GO_Biological_Process_2025,Peroxisomal Membrane Transport (GO:0015919),Downregulated
-0.2220188061850184,-0.6299775253597819,0.9406593406593406,0.994879606144329,1.0,2/15,9.54%,ARMH3;CAMSAP2,GO_Biological_Process_2025,Regulation of Golgi Organization (GO:1903358),Downregulated
-0.21589911428775826,-0.6307684070165512,0.9265658747300216,0.9949256072789598,1.0,5/16,24.61%,PCBP2;DHX9;C1QBP;RNF216;ITCH,GO_Biological_Process_2025,Regulation of Defense Response to Virus (GO:0050688),Downregulated
