Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Intraflagellar Transport Proteins Binding To Dynein WP4532,WikiPathways_2024_Human,1.4988955605644376,Upregulated,0.3172259167008296,14/26,19.97%
L-glutamate Import (GO:0051938),GO_Biological_Process_2025,1.495929024480093,Upregulated,0.3205888077748351,8/15,30.66%
L-glutamate Transmembrane Transport (GO:0015813),GO_Biological_Process_2025,1.495929024480093,Upregulated,0.3205888077748351,8/15,30.66%
Actinin Binding (GO:0042805),GO_Molecular_Function_2025,1.4957297113901422,Upregulated,0.319398543877912,7/18,17.49%
ER to Golgi Transport Vesicle Membrane (GO:0012507),GO_Cellular_Component_2025,1.4956421627291865,Upregulated,0.318051560903701,16/45,18.38%
COPII Vesicle Coat (GO:0030127),GO_Cellular_Component_2025,1.493898301207969,Upregulated,0.3203589196326094,5/15,12.86%
EPH-Ephrin Signaling R-HSA-2682334,Reactome_2022,1.49361924687352,Upregulated,0.3194349758750635,22/83,15.16%
Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742),GO_Biological_Process_2025,1.491152633066149,Upregulated,0.3235728058762827,38/138,16.91%
EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,Reactome_2022,1.4897568205483964,Upregulated,0.3251452761702275,13/44,17.39%
Neuron Differentiation (GO:0030182),GO_Biological_Process_2025,1.489598693683511,Upregulated,0.3239366988910365,45/129,22.58%
Mitochondrial Translation Initiation R-HSA-5368286,Reactome_2022,1.4894387203515242,Upregulated,0.3227471285185415,32/80,29.83%
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),GO_Biological_Process_2025,1.4878907652029487,Upregulated,0.3247630690275443,10/21,24.23%
Protein Exit From Endoplasmic Reticulum (GO:0032527),GO_Biological_Process_2025,1.4874374788762603,Upregulated,0.3242964995355151,13/24,24.58%
Mucosal Immune Response (GO:0002385),GO_Biological_Process_2025,1.4856740212358988,Upregulated,0.3264702090429537,4/15,10.26%
Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898),GO_Biological_Process_2025,1.4855878266949984,Upregulated,0.3251528472010439,7/26,11.38%
Genes Controlling Nephrogenesis WP4823,WikiPathways_2024_Human,1.4847810713489165,Upregulated,0.325315051634549,14/38,15.21%
Regulation of Muscle Contraction (GO:0006937),GO_Biological_Process_2025,1.4838258464933085,Upregulated,0.3259934820653703,14/25,24.96%
Substantia Nigra Development (GO:0021762),GO_Biological_Process_2025,1.4837999839406473,Upregulated,0.3245491002201723,18/37,24.83%
NRF2 Pathway WP2884,WikiPathways_2024_Human,1.4832405540770262,Upregulated,0.3242354728614241,44/115,26.15%
Embryonic Limb Morphogenesis (GO:0030326),GO_Biological_Process_2025,1.4831384344736984,Upregulated,0.3230018006274694,13/34,21.36%
Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824),GO_Molecular_Function_2025,1.482850855255753,Upregulated,0.322175057316946,11/24,22.48%
COPII-coated ER to Golgi Transport Vesicle (GO:0030134),GO_Cellular_Component_2025,1.4806009387794474,Upregulated,0.3253648126330603,24/64,21.98%
Detection of Mechanical Stimulus (GO:0050982),GO_Biological_Process_2025,1.4795148750852467,Upregulated,0.3264207282771894,3/16,3.95%
Peripheral Nervous System Development (GO:0007422),GO_Biological_Process_2025,1.479135581472692,Upregulated,0.3258370337915203,10/19,25.51%
Mitochondrial Translation Elongation R-HSA-5389840,Reactome_2022,1.478926015704452,Upregulated,0.3248268908743049,32/80,29.87%
Metanephros Development (GO:0001656),GO_Biological_Process_2025,1.4788352225137085,Upregulated,0.3236090159798591,8/20,12.64%
Positive Regulation of Heart Contraction (GO:0045823),GO_Biological_Process_2025,1.4758479804784457,Upregulated,0.3286884175703679,6/19,17.66%
Heart Trabecula Morphogenesis (GO:0061384),GO_Biological_Process_2025,1.4734182595870613,Upregulated,0.3329595466656014,8/19,19.80%
Mitochondrial Translation R-HSA-5368287,Reactome_2022,1.4711645478898356,Upregulated,0.3364469660342907,34/86,29.87%
Regulation of Cell Communication (GO:0010646),GO_Biological_Process_2025,1.4698349007516256,Upregulated,0.3379952445758478,12/62,6.00%
Golgi Lumen (GO:0005796),GO_Cellular_Component_2025,1.4680206785815166,Upregulated,0.3406699120283915,18/69,17.55%
Unfolded Protein Response (UPR) R-HSA-381119,Reactome_2022,1.4674632022055367,Upregulated,0.3403495737539914,30/85,23.34%
Mitochondrial Translation Termination R-HSA-5419276,Reactome_2022,1.4667475932207563,Upregulated,0.3405969708161929,32/80,29.83%
Cell-Cell Contact Zone (GO:0044291),GO_Cellular_Component_2025,1.4641982281524992,Upregulated,0.3451028764122779,15/45,17.73%
Base excision repair,KEGG_2021_Human,1.4640102714880987,Upregulated,0.3440470694140888,7/31,9.37%
Non-Canonical NF-kappaB Signal Transduction (GO:0038061),GO_Biological_Process_2025,1.4627036882158837,Upregulated,0.3456839534510398,1/24,0.01%
COPI-mediated Anterograde Transport R-HSA-6807878,Reactome_2022,1.462189113908876,Upregulated,0.3453865368282607,18/75,11.39%
'De Novo' Post-Translational Protein Folding (GO:0051084),GO_Biological_Process_2025,1.461137208292179,Upregulated,0.3463767345305802,12/32,21.01%
RAS Processing R-HSA-9648002,Reactome_2022,1.4595310116221982,Upregulated,0.348557835895876,8/17,28.41%
DNA replication,KEGG_2021_Human,1.4588527824184752,Upregulated,0.3487071222788358,14/34,23.95%
Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),GO_Biological_Process_2025,1.4586874812068753,Upregulated,0.3476026368061511,26/117,13.75%
Intercalated Disc (GO:0014704),GO_Cellular_Component_2025,1.4571187687731015,Upregulated,0.3497948937534475,9/30,9.17%
Exercise Induced Circadian Regulation WP410,WikiPathways_2024_Human,1.4570814848631752,Upregulated,0.3484505137807933,16/45,25.43%
Voltage-Gated Potassium Channel Complex (GO:0008076),GO_Cellular_Component_2025,1.4569273364566906,Upregulated,0.3474329894150023,23/65,17.87%
Heart Process (GO:0003015),GO_Biological_Process_2025,1.4564299378865222,Upregulated,0.3470562086713029,7/15,11.20%
Negative Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901020),GO_Biological_Process_2025,1.4563213372371546,Upregulated,0.345899170446417,8/16,15.99%
Positive Regulation of Protein Secretion (GO:0050714),GO_Biological_Process_2025,1.4553135137847113,Upregulated,0.346818860240491,23/66,20.22%
Cell Junction Assembly (GO:0034329),GO_Biological_Process_2025,1.455150336025141,Upregulated,0.3458080466251038,23/91,15.76%
Copper Ion Binding (GO:0005507),GO_Molecular_Function_2025,1.452933480390849,Upregulated,0.3493971774336538,19/37,24.57%
Phosphatidylcholine Biosynthetic Process (GO:0006656),GO_Biological_Process_2025,1.4526554928268751,Upregulated,0.348580064036208,6/18,19.07%
Generation of Neurons (GO:0048699),GO_Biological_Process_2025,1.4520085014342363,Upregulated,0.3487707311497468,26/147,8.08%
Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,Reactome_2022,1.451944992480328,Upregulated,0.347529205167792,5/20,11.78%
Respiratory Chain Complex IV Assembly (GO:0008535),GO_Biological_Process_2025,1.4502332178668205,Upregulated,0.3500870174523048,8/23,11.58%
Regulation of Synapse Assembly (GO:0051963),GO_Biological_Process_2025,1.4475234787109892,Upregulated,0.3551665272239613,17/54,17.60%
Potassium Channels R-HSA-1296071,Reactome_2022,1.4473519115348148,Upregulated,0.3541790863499783,24/75,17.87%
Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368,WikiPathways_2024_Human,1.44695573743648,Upregulated,0.3537294472196409,6/17,12.27%
Negative Regulation of Endothelial Cell Migration (GO:0010596),GO_Biological_Process_2025,1.4453551940732994,Upregulated,0.356073589259743,12/32,15.33%
Protein-protein Interactions At Synapses R-HSA-6794362,Reactome_2022,1.4445888649341918,Upregulated,0.3565725530387106,30/74,25.47%
Odontogenesis (GO:0042476),GO_Biological_Process_2025,1.4443587700058416,Upregulated,0.3557654285238177,9/31,12.57%
Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,Reactome_2022,1.443543081677201,Upregulated,0.3562741043813307,5/23,7.06%
Ephrin Receptor Signaling Pathway (GO:0048013),GO_Biological_Process_2025,1.442610900507397,Upregulated,0.3572527439495121,13/40,15.16%
Ureteric Bud Development (GO:0001657),GO_Biological_Process_2025,1.442532157676621,Upregulated,0.3560721516918104,7/17,15.21%
Nuclear Envelope Organization (GO:0006998),GO_Biological_Process_2025,1.442088595425818,Upregulated,0.3557310870796943,6/19,17.43%
NCAM1 Interactions R-HSA-419037,Reactome_2022,1.440925799500701,Upregulated,0.3571813476359118,12/33,20.38%
Positive Regulation of Nervous System Development (GO:0051962),GO_Biological_Process_2025,1.440493331677292,Upregulated,0.3569811184009298,15/44,17.60%
Mitochondrial Protein Import R-HSA-1268020,Reactome_2022,1.4404014548655752,Upregulated,0.3558494233075921,22/59,23.66%
Regulation of Cardiac Muscle Contraction (GO:0055117),GO_Biological_Process_2025,1.4379369542642886,Upregulated,0.3601556866448263,9/32,8.03%
Amino Acid Metabolic Process (GO:0006520),GO_Biological_Process_2025,1.4344776198844624,Upregulated,0.3670252122743,9/24,17.53%
Embryonic Digit Morphogenesis (GO:0042733),GO_Biological_Process_2025,1.431758931520095,Upregulated,0.3722225855916745,9/18,30.25%
Positive Regulation of Stem Cell Differentiation (GO:2000738),GO_Biological_Process_2025,1.4309064888840697,Upregulated,0.3729760103823639,7/18,18.69%
Huntington disease,KEGG_2021_Human,1.4308961817073291,Upregulated,0.3716255216817453,67/271,17.74%
Extracellular Matrix Assembly (GO:0085029),GO_Biological_Process_2025,1.429689618774102,Upregulated,0.373019356609417,5/17,13.51%
Protein Targeting to Mitochondrion (GO:0006626),GO_Biological_Process_2025,1.4292521032322665,Upregulated,0.3727524596764547,22/56,30.95%
Protein export,KEGG_2021_Human,1.42916190938554,Upregulated,0.3716080621787299,8/23,23.56%
Dicarboxylic Acid Transport (GO:0006835),GO_Biological_Process_2025,1.428032166198668,Upregulated,0.3728232423390365,10/21,21.88%
Ephrin Signaling R-HSA-3928664,Reactome_2022,1.4274617605672597,Upregulated,0.3727374726614352,13/17,30.18%
Heart Morphogenesis (GO:0003007),GO_Biological_Process_2025,1.4258609749476965,Upregulated,0.3754796616139629,19/54,22.58%
Circulatory System Development (GO:0072359),GO_Biological_Process_2025,1.4254129953324304,Upregulated,0.3752318450333481,39/117,22.40%
Endoplasmic Reticulum to Golgi Vesicle-Mediated Transport (GO:0006888),GO_Biological_Process_2025,1.424869732638637,Upregulated,0.3751326339153086,36/104,25.26%
Acyl Chain Remodelling Of PS R-HSA-1482801,Reactome_2022,1.4238859862080808,Upregulated,0.3760984828128678,7/18,15.35%
Asparagine N-linked Glycosylation R-HSA-446203,Reactome_2022,1.423850834712712,Upregulated,0.3748562788120375,79/262,20.77%
GDP Binding (GO:0019003),GO_Molecular_Function_2025,1.421136073101251,Upregulated,0.3798612956132693,30/58,33.32%
DNA Replication WP466,WikiPathways_2024_Human,1.4201537581408186,Upregulated,0.3808797717181023,20/40,29.91%
O-acyltransferase Activity (GO:0008374),GO_Molecular_Function_2025,1.420036432871026,Upregulated,0.3798318700374061,14/30,21.99%
Neural Tube Development (GO:0021915),GO_Biological_Process_2025,1.418670189422778,Upregulated,0.3818298799326974,8/16,34.80%
Cell-cell Junction Organization R-HSA-421270,Reactome_2022,1.4183652484310254,Upregulated,0.381271910240984,12/51,9.18%
Metapathway Biotransformation Phase I And II WP702,WikiPathways_2024_Human,1.41778139777075,Upregulated,0.3813028374207143,52/119,26.24%
Activation Of G Protein Gated Potassium Channels R-HSA-1296041,Reactome_2022,1.4159621347645637,Upregulated,0.3845665382831053,6/22,11.86%
O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,Reactome_2022,1.4156800481827978,Upregulated,0.3838881504804959,14/36,20.45%
7Q11 23 Copy Number Variation Syndrome WP4932,WikiPathways_2024_Human,1.4123531892813108,Upregulated,0.390968471084806,25/94,17.21%
Positive Regulation of Vasculature Development (GO:1904018),GO_Biological_Process_2025,1.4118278077521,Upregulated,0.3908912254906029,29/102,20.53%
Regulation of Regulated Secretory Pathway (GO:1903305),GO_Biological_Process_2025,1.4102191976873184,Upregulated,0.3933347727837875,12/32,26.76%
Cardiac Ventricle Morphogenesis (GO:0003208),GO_Biological_Process_2025,1.4097073544874192,Upregulated,0.3932883923498484,17/39,22.97%
Outflow Tract Septum Morphogenesis (GO:0003148),GO_Biological_Process_2025,1.4090908041572836,Upregulated,0.3933734973150143,12/23,25.12%
Action Potential (GO:0001508),GO_Biological_Process_2025,1.4076697656757726,Upregulated,0.3956504415662981,16/51,17.37%
Transforming Growth Factor Beta Binding (GO:0050431),GO_Molecular_Function_2025,1.40553669380321,Upregulated,0.3996085066277274,8/22,16.16%
Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617),GO_Biological_Process_2025,1.4054411186352076,Upregulated,0.3985028924117315,8/20,19.27%
Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,Reactome_2022,1.4039246978906226,Upregulated,0.4011146035312453,13/35,22.37%
Atrioventricular Valve Morphogenesis (GO:0003181),GO_Biological_Process_2025,1.402106690399706,Upregulated,0.4044344425908224,8/20,16.25%
Regulation of G0 to G1 Transition (GO:0070316),GO_Biological_Process_2025,1.402071623716838,Upregulated,0.4031818672474638,10/29,21.57%
Cellular Response to Unfolded Protein (GO:0034620),GO_Biological_Process_2025,1.4016025169362452,Upregulated,0.4030640683583892,30/58,29.46%
Receptor Ligand Activity (GO:0048018),GO_Molecular_Function_2025,1.401315767819489,Upregulated,0.4024282345050043,64/268,17.66%
Metallocarboxypeptidase Activity (GO:0004181),GO_Molecular_Function_2025,1.400450365087963,Upregulated,0.4032391766238076,5/18,12.00%
Negative Chemotaxis (GO:0050919),GO_Biological_Process_2025,1.3982803975683704,Upregulated,0.4073751456353975,9/25,12.03%
Blood Circulation (GO:0008015),GO_Biological_Process_2025,1.397511347924263,Upregulated,0.4080118205138676,9/43,6.92%
PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884,Reactome_2022,1.3958646862060051,Upregulated,0.410658421793973,12/25,21.77%
Skeletal System Development (GO:0001501),GO_Biological_Process_2025,1.3950708246565964,Upregulated,0.4112515111885081,24/133,13.05%
Triglyceride Catabolism R-HSA-163560,Reactome_2022,1.3950652543461664,Upregulated,0.4099336447256098,6/18,13.69%
Positive Regulation of Cell Communication (GO:0010647),GO_Biological_Process_2025,1.3947830250379258,Upregulated,0.4093212144805266,9/20,17.60%
Type I Collagen Synthesis Osteogenesis Imperfecta WP4786,WikiPathways_2024_Human,1.3917366160299591,Upregulated,0.4156181775768243,10/31,12.47%
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),GO_Biological_Process_2025,1.3907099163918022,Upregulated,0.4170817716445055,8/19,17.66%
Negative Regulation of Amide Metabolic Process (GO:0034249),GO_Biological_Process_2025,1.3896139603475666,Upregulated,0.418718879465657,9/21,17.78%
Interactions Between LOXL4 And Oxidative Stress Pathway WP3670,WikiPathways_2024_Human,1.389382855594938,Upregulated,0.418034924983722,3/18,4.22%
Negative Regulation of Phosphorylation (GO:0042326),GO_Biological_Process_2025,1.3887340809246291,Upregulated,0.4182433629944124,10/47,12.37%
Glutamate Receptor Binding (GO:0035254),GO_Molecular_Function_2025,1.3877656779577416,Upregulated,0.4193892949976156,11/20,26.64%
Phosphatidylinositol-4-Phosphate Binding (GO:0070273),GO_Molecular_Function_2025,1.3862401826566917,Upregulated,0.421982636146208,10/25,16.19%
Sprouting Angiogenesis (GO:0002040),GO_Biological_Process_2025,1.386120971726385,Upregulated,0.4209547859382296,21/58,24.27%
Serine-Type Endopeptidase Inhibitor Activity (GO:0004867),GO_Molecular_Function_2025,1.3857704018439343,Upregulated,0.4204893487808616,14/44,13.73%
Regulation of Focal Adhesion Assembly (GO:0051893),GO_Biological_Process_2025,1.3857563462354991,Upregulated,0.4192055503720684,18/49,22.81%
Positive Regulation of Cell-Substrate Adhesion (GO:0010811),GO_Biological_Process_2025,1.385479819495829,Upregulated,0.4186781436652441,26/65,23.99%
Regulation of Nucleotide-Excision Repair (GO:2000819),GO_Biological_Process_2025,1.3839873542298615,Upregulated,0.4211307770422074,9/24,18.84%
Ferroptosis,KEGG_2021_Human,1.38343065001779,Upregulated,0.4211272968245379,15/37,22.04%
SNARE interactions in vesicular transport,KEGG_2021_Human,1.3827895500502307,Upregulated,0.4214746647289298,12/30,21.98%
Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:0051315),GO_Biological_Process_2025,1.3827184475769536,Upregulated,0.4203663358132237,3/16,6.36%
Chemical Synaptic Transmission (GO:0007268),GO_Biological_Process_2025,1.3822951794542055,Upregulated,0.4201674031275639,49/190,19.05%
Carbohydrate Metabolic Process (GO:0005975),GO_Biological_Process_2025,1.3822559310335412,Upregulated,0.4189786344280694,20/67,15.81%
Cardiac Progenitor Differentiation WP2406,WikiPathways_2024_Human,1.3819153056605538,Upregulated,0.4185737756793795,18/45,20.84%
Tyrosine metabolism,KEGG_2021_Human,1.381553209919121,Upregulated,0.418244887637118,15/27,32.14%
Regulation of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),GO_Biological_Process_2025,1.381179970059093,Upregulated,0.4179179928557188,10/33,16.27%
RMTs Methylate Histone Arginines R-HSA-3214858,Reactome_2022,1.3808338218599845,Upregulated,0.4175273144161231,11/33,17.82%
Peptidase Inhibitor Activity (GO:0030414),GO_Molecular_Function_2025,1.3806387556868034,Upregulated,0.4167456247546129,10/31,18.56%
Platelet Alpha Granule (GO:0031091),GO_Cellular_Component_2025,1.3787753606881137,Upregulated,0.4201035021500479,23/82,17.62%
Negative Regulation of Developmental Growth (GO:0048640),GO_Biological_Process_2025,1.378635122240612,Upregulated,0.4191546527972482,6/27,8.41%
Cytokine Activity (GO:0005125),GO_Molecular_Function_2025,1.3776142344975444,Upregulated,0.4205601461708869,28/123,16.96%
Defective B3GALTL Causes PpS R-HSA-5083635,Reactome_2022,1.3771319481523512,Upregulated,0.4205680959919775,11/35,14.93%
Electron Transport Chain (GO:0022900),GO_Biological_Process_2025,1.3754856702835188,Upregulated,0.4234011287664184,4/16,9.58%
Iron Metabolism Disorders WP5172,WikiPathways_2024_Human,1.3747973049298627,Upregulated,0.4238800260393135,9/17,22.04%
